dt,Hr,Entry Fee,Seats,Rake Percent,Rake,Users,Wager
"July 24, 2018",21,25,6,15.00%,2904,489,18750
"July 24, 2018",21,50,2,15.00%,135,18,900
"July 24, 2018",21,50,6,15.00%,3015,273,19350
"July 24, 2018",21,100,2,15.00%,180,12,1200
"July 24, 2018",21,100,6,15.00%,9630,369,58500
"July 24, 2018",21,250,6,15.00%,16089,225,97500
"July 24, 2018",21,500,2,12.00%,360,6,3000
"July 24, 2018",21,500,6,12.00%,3780,60,31500
"July 24, 2018",21,1000,2,10.00%,600,6,6000
"July 24, 2018",21,1000,6,10.00%,39600,162,366000
"July 24, 2018",21,2000,2,10.00%,2400,12,24000
"July 24, 2018",21,3000,6,10.00%,37800,60,351000
"July 24, 2018",21,5000,2,8.00%,9600,9,120000
"July 24, 2018",21,10000,2,6.00%,7200,6,120000
"July 24, 2018",22,10,2,15.00%,225,93,1500
"July 24, 2018",22,10,6,15.00%,1476,630,9210
"July 24, 2018",22,25,2,15.00%,540,93,3600
"July 24, 2018",22,25,6,15.00%,3768,606,23625
"July 24, 2018",22,50,2,15.00%,315,27,2100
"July 24, 2018",22,50,6,15.00%,3915,357,24600
"July 24, 2018",22,100,6,15.00%,8910,369,55200
"July 24, 2018",22,250,6,15.00%,19575,258,120000
"July 24, 2018",22,500,6,12.00%,7020,75,55500
"July 24, 2018",22,1000,2,10.00%,1200,9,12000
"July 24, 2018",22,1000,6,10.00%,43500,195,411000
"July 24, 2018",22,2000,2,10.00%,3600,18,36000
"July 24, 2018",22,3000,6,10.00%,30600,57,297000
"July 24, 2018",22,5000,2,8.00%,7200,12,90000
"July 24, 2018",22,10000,2,6.00%,21600,12,360000
"July 24, 2018",23,10,2,15.00%,171,63,1140
"July 24, 2018",23,10,6,15.00%,1674,633,10440
"July 24, 2018",23,25,2,15.00%,630,96,4200
"July 24, 2018",23,25,6,15.00%,2733,480,17250
"July 24, 2018",23,50,2,15.00%,90,12,600
"July 24, 2018",23,50,6,15.00%,3960,315,24600
"July 24, 2018",23,100,2,15.00%,450,21,3000
"July 24, 2018",23,100,6,15.00%,10395,366,63000
"July 24, 2018",23,250,6,15.00%,20025,267,127500
"July 24, 2018",23,500,2,12.00%,720,12,6000
"July 24, 2018",23,500,6,12.00%,4680,60,39000
"July 24, 2018",23,1000,2,10.00%,600,6,6000
"July 24, 2018",23,1000,6,10.00%,42000,195,402000
"July 24, 2018",23,2000,2,10.00%,2400,12,24000
"July 24, 2018",23,3000,6,10.00%,59400,84,540000
"July 24, 2018",23,5000,2,8.00%,7200,18,90000
"July 24, 2018",23,10000,2,6.00%,14400,12,240000
"July 25, 2018",0,10,2,15.00%,108,48,720
"July 25, 2018",0,10,6,15.00%,924,378,5760
"July 25, 2018",0,25,2,15.00%,564,69,3750
"July 25, 2018",0,25,6,15.00%,2364,390,14925
"July 25, 2018",0,50,2,15.00%,90,12,600
"July 25, 2018",0,50,6,15.00%,3780,297,23400
"July 25, 2018",0,100,6,15.00%,5670,213,35700
"July 25, 2018",0,250,6,15.00%,14964,192,96000
"July 25, 2018",0,500,2,12.00%,360,6,3000
"July 25, 2018",0,500,6,12.00%,4320,42,33000
"July 25, 2018",0,1000,6,10.00%,38400,165,363000
"July 25, 2018",0,2000,2,10.00%,1200,6,12000
"July 25, 2018",0,3000,6,10.00%,39600,54,378000
"July 25, 2018",0,5000,2,8.00%,2400,6,30000
"July 25, 2018",1,10,2,15.00%,90,36,600
"July 25, 2018",1,10,6,15.00%,423,180,2430
"July 25, 2018",1,25,2,15.00%,135,24,900
"July 25, 2018",1,25,6,15.00%,1239,192,7725
"July 25, 2018",1,50,2,15.00%,90,12,600
"July 25, 2018",1,50,6,15.00%,2274,174,14250
"July 25, 2018",1,100,6,15.00%,3825,141,23400
"July 25, 2018",1,250,6,15.00%,9675,129,60000
"July 25, 2018",1,500,2,12.00%,720,9,6000
"July 25, 2018",1,500,6,12.00%,1260,21,10500
"July 25, 2018",1,1000,6,10.00%,23100,114,213000
"July 25, 2018",1,3000,2,10.00%,1800,6,18000
"July 25, 2018",1,3000,6,10.00%,24300,30,225000
"July 25, 2018",2,10,2,15.00%,36,18,240
"July 25, 2018",2,10,6,15.00%,306,126,2010
"July 25, 2018",2,25,2,15.00%,45,6,300
"July 25, 2018",2,25,6,15.00%,1068,156,6600
"July 25, 2018",2,50,6,15.00%,1284,114,8250
"July 25, 2018",2,100,6,15.00%,3420,117,20400
"July 25, 2018",2,250,6,15.00%,6075,84,33750
"July 25, 2018",2,1000,6,10.00%,18600,63,177000
"July 25, 2018",2,3000,6,10.00%,12600,18,117000
"July 25, 2018",2,5000,2,8.00%,2400,6,30000
"July 25, 2018",3,10,6,15.00%,132,57,870
"July 25, 2018",3,25,6,15.00%,663,84,4050
"July 25, 2018",3,50,6,15.00%,519,39,3300
"July 25, 2018",3,100,6,15.00%,1800,54,10200
"July 25, 2018",3,250,6,15.00%,2475,45,16500
"July 25, 2018",3,1000,6,10.00%,9000,39,87000
"July 25, 2018",3,3000,6,10.00%,8100,15,81000
"July 25, 2018",4,10,2,15.00%,9,6,60
"July 25, 2018",4,10,6,15.00%,132,51,840
"July 25, 2018",4,25,6,15.00%,327,42,1875
"July 25, 2018",4,50,2,15.00%,315,15,2100
"July 25, 2018",4,50,6,15.00%,249,18,1650
"July 25, 2018",4,100,6,15.00%,765,33,4500
"July 25, 2018",4,250,6,15.00%,450,12,3000
"July 25, 2018",4,1000,6,10.00%,6900,33,66000
"July 25, 2018",4,3000,6,10.00%,5400,9,54000
"July 25, 2018",5,10,2,15.00%,9,6,60
"July 25, 2018",5,10,6,15.00%,222,87,1440
"July 25, 2018",5,25,6,15.00%,393,72,2550
"July 25, 2018",5,50,6,15.00%,45,6,300
"July 25, 2018",5,100,2,15.00%,90,6,600
"July 25, 2018",5,100,6,15.00%,450,24,3000
"July 25, 2018",5,250,6,15.00%,1125,15,7500
"July 25, 2018",5,500,6,12.00%,360,6,3000
"July 25, 2018",5,1000,6,10.00%,2400,9,21000
"July 25, 2018",6,10,2,15.00%,27,15,180
"July 25, 2018",6,10,6,15.00%,324,111,2010
"July 25, 2018",6,25,2,15.00%,24,6,150
"July 25, 2018",6,25,6,15.00%,609,96,3675
"July 25, 2018",6,50,2,15.00%,135,6,900
"July 25, 2018",6,50,6,15.00%,339,33,2250
"July 25, 2018",6,100,6,15.00%,1305,45,8700
"July 25, 2018",6,250,6,15.00%,1125,12,7500
"July 25, 2018",6,1000,6,10.00%,1800,9,18000
"July 25, 2018",6,2000,2,10.00%,2400,6,24000
"July 25, 2018",7,10,2,15.00%,63,36,420
"July 25, 2018",7,10,6,15.00%,513,243,3090
"July 25, 2018",7,25,2,15.00%,159,21,1050
"July 25, 2018",7,25,6,15.00%,945,180,5850
"July 25, 2018",7,50,6,15.00%,675,66,4050
"July 25, 2018",7,100,6,15.00%,2250,99,13800
"July 25, 2018",7,250,6,15.00%,2025,33,13500
"July 25, 2018",7,1000,6,10.00%,8700,30,84000
"July 25, 2018",7,2000,2,10.00%,2400,6,24000
"July 25, 2018",7,3000,6,10.00%,1800,6,18000
"July 25, 2018",8,10,2,15.00%,180,75,1200
"July 25, 2018",8,10,6,15.00%,843,342,5280
"July 25, 2018",8,25,2,15.00%,24,6,150
"July 25, 2018",8,25,6,15.00%,1542,258,9900
"July 25, 2018",8,50,2,15.00%,45,6,300
"July 25, 2018",8,50,6,15.00%,1374,132,8850
"July 25, 2018",8,100,6,15.00%,3375,135,21000
"July 25, 2018",8,250,6,15.00%,2925,45,18750
"July 25, 2018",8,500,6,12.00%,360,6,3000
"July 25, 2018",8,1000,2,10.00%,600,6,6000
"July 25, 2018",8,1000,6,10.00%,15600,72,150000
"July 25, 2018",8,3000,6,10.00%,10800,9,99000
"July 25, 2018",8,10000,2,6.00%,3600,6,60000
"July 25, 2018",9,10,2,15.00%,45,30,300
"July 25, 2018",9,10,6,15.00%,825,372,5130
"July 25, 2018",9,25,2,15.00%,135,30,900
"July 25, 2018",9,25,6,15.00%,2058,342,12825
"July 25, 2018",9,50,2,15.00%,270,15,1800
"July 25, 2018",9,50,6,15.00%,1890,171,11550
"July 25, 2018",9,100,6,15.00%,4770,183,30000
"July 25, 2018",9,250,6,15.00%,6975,111,45750
"July 25, 2018",9,500,6,12.00%,360,6,3000
"July 25, 2018",9,1000,6,10.00%,21300,87,207000
"July 25, 2018",9,3000,6,10.00%,8100,9,81000
"July 25, 2018",9,5000,2,8.00%,7200,6,90000
"July 25, 2018",10,10,2,15.00%,153,66,1020
"July 25, 2018",10,10,6,15.00%,1005,429,6120
"July 25, 2018",10,25,2,15.00%,249,39,1650
"July 25, 2018",10,25,6,15.00%,1677,321,10425
"July 25, 2018",10,50,2,15.00%,135,12,900
"July 25, 2018",10,50,6,15.00%,2115,183,12900
"July 25, 2018",10,100,2,15.00%,90,6,600
"July 25, 2018",10,100,6,15.00%,7425,249,46500
"July 25, 2018",10,250,6,15.00%,8889,114,57750
"July 25, 2018",10,500,6,12.00%,5220,54,43500
"July 25, 2018",10,1000,6,10.00%,24000,105,234000
"July 25, 2018",10,3000,2,10.00%,1800,6,18000
"July 25, 2018",10,3000,6,10.00%,9000,15,90000
"July 25, 2018",11,10,2,15.00%,144,57,960
"July 25, 2018",11,10,6,15.00%,1185,507,7320
"July 25, 2018",11,25,2,15.00%,180,33,1200
"July 25, 2018",11,25,6,15.00%,2295,387,14100
"July 25, 2018",11,50,2,15.00%,180,18,1200
"July 25, 2018",11,50,6,15.00%,1959,180,12300
"July 25, 2018",11,100,6,15.00%,7065,249,42600
"July 25, 2018",11,250,6,15.00%,11925,168,75000
"July 25, 2018",11,500,6,12.00%,4320,48,31500
"July 25, 2018",11,1000,2,10.00%,600,6,6000
"July 25, 2018",11,1000,6,10.00%,24000,96,234000
"July 25, 2018",11,3000,6,10.00%,18000,27,180000
"July 25, 2018",11,10000,2,6.00%,14400,12,240000
"July 25, 2018",12,10,2,15.00%,90,45,600
"July 25, 2018",12,10,6,15.00%,1230,540,7800
"July 25, 2018",12,25,2,15.00%,294,48,1950
"July 25, 2018",12,25,6,15.00%,2373,405,15225
"July 25, 2018",12,50,2,15.00%,90,12,600
"July 25, 2018",12,50,6,15.00%,2139,216,13650
"July 25, 2018",12,100,2,15.00%,360,15,2400
"July 25, 2018",12,100,6,15.00%,7650,297,44400
"July 25, 2018",12,250,6,15.00%,13500,219,88500
"July 25, 2018",12,500,6,12.00%,2880,36,24000
"July 25, 2018",12,1000,6,10.00%,23400,102,216000
"July 25, 2018",12,3000,2,10.00%,1800,6,18000
"July 25, 2018",12,3000,6,10.00%,18000,36,180000
"July 25, 2018",12,10000,2,6.00%,21600,9,360000
"July 25, 2018",13,10,2,15.00%,171,72,1140
"July 25, 2018",13,10,6,15.00%,1356,510,8490
"July 25, 2018",13,25,2,15.00%,225,45,1500
"July 25, 2018",13,25,6,15.00%,2520,429,16050
"July 25, 2018",13,50,2,15.00%,135,15,900
"July 25, 2018",13,50,6,15.00%,2679,225,16200
"July 25, 2018",13,100,2,15.00%,180,12,1200
"July 25, 2018",13,100,6,15.00%,7560,300,47700
"July 25, 2018",13,250,6,15.00%,13500,198,83250
"July 25, 2018",13,500,6,12.00%,4140,57,33000
"July 25, 2018",13,1000,6,10.00%,26100,108,240000
"July 25, 2018",13,2000,2,10.00%,1200,6,12000
"July 25, 2018",13,3000,6,10.00%,18900,42,189000
"July 25, 2018",13,10000,2,6.00%,7200,9,120000
"July 25, 2018",14,10,2,15.00%,81,45,540
"July 25, 2018",14,10,6,15.00%,1206,507,7590
"July 25, 2018",14,25,2,15.00%,294,48,1950
"July 25, 2018",14,25,6,15.00%,2565,441,15975
"July 25, 2018",14,50,2,15.00%,90,12,600
"July 25, 2018",14,50,6,15.00%,3399,300,21300
"July 25, 2018",14,100,2,15.00%,360,15,2400
"July 25, 2018",14,100,6,15.00%,8640,324,55500
"July 25, 2018",14,250,6,15.00%,9789,147,60750
"July 25, 2018",14,500,6,12.00%,6480,72,52500
"July 25, 2018",14,1000,6,10.00%,28800,126,255000
"July 25, 2018",14,3000,6,10.00%,19800,39,180000
"July 25, 2018",14,5000,2,8.00%,2400,6,30000
"July 25, 2018",14,10000,2,6.00%,7200,9,120000
"July 25, 2018",15,10,2,15.00%,189,75,1260
"July 25, 2018",15,10,6,15.00%,1350,579,8580
"July 25, 2018",15,25,2,15.00%,159,21,1050
"July 25, 2018",15,25,6,15.00%,2655,432,16500
"July 25, 2018",15,50,2,15.00%,180,12,1200
"July 25, 2018",15,50,6,15.00%,2724,261,17700
"July 25, 2018",15,100,6,15.00%,7470,285,45600
"July 25, 2018",15,250,6,15.00%,10575,177,68250
"July 25, 2018",15,500,6,12.00%,6480,66,52500
"July 25, 2018",15,1000,6,10.00%,24000,132,213000
"July 25, 2018",15,2000,2,10.00%,1200,6,12000
"July 25, 2018",15,3000,6,10.00%,24300,39,216000
"July 25, 2018",15,10000,2,6.00%,10800,12,180000
"July 25, 2018",16,10,2,15.00%,243,96,1620
"July 25, 2018",16,10,6,15.00%,1383,561,8700
"July 25, 2018",16,25,2,15.00%,270,33,1800
"July 25, 2018",16,25,6,15.00%,2049,360,13050
"July 25, 2018",16,50,2,15.00%,225,24,1500
"July 25, 2018",16,50,6,15.00%,2859,270,18450
"July 25, 2018",16,100,6,15.00%,8640,330,54300
"July 25, 2018",16,250,6,15.00%,9564,150,61500
"July 25, 2018",16,500,2,12.00%,360,6,3000
"July 25, 2018",16,500,6,12.00%,7200,72,52500
"July 25, 2018",16,1000,6,10.00%,32700,144,300000
"July 25, 2018",16,3000,6,10.00%,32400,36,315000
"July 25, 2018",16,5000,2,8.00%,2400,6,30000
"July 25, 2018",16,10000,2,6.00%,7200,6,120000
"July 25, 2018",17,10,2,15.00%,270,111,1800
"July 25, 2018",17,10,6,15.00%,1242,528,7980
"July 25, 2018",17,25,2,15.00%,384,75,2550
"July 25, 2018",17,25,6,15.00%,2070,354,13275
"July 25, 2018",17,50,2,15.00%,315,30,2100
"July 25, 2018",17,50,6,15.00%,2049,177,12450
"July 25, 2018",17,100,2,15.00%,180,6,1200
"July 25, 2018",17,100,6,15.00%,8280,330,52200
"July 25, 2018",17,250,6,15.00%,9564,153,58500
"July 25, 2018",17,500,6,12.00%,5580,63,45000
"July 25, 2018",17,1000,2,10.00%,600,6,6000
"July 25, 2018",17,1000,6,10.00%,24000,129,222000
"July 25, 2018",17,3000,6,10.00%,31500,42,297000
"July 25, 2018",17,10000,2,6.00%,21600,12,360000
"July 25, 2018",18,10,2,15.00%,252,108,1680
"July 25, 2018",18,10,6,15.00%,1368,582,8610
"July 25, 2018",18,25,2,15.00%,294,48,1950
"July 25, 2018",18,25,6,15.00%,2937,492,18225
"July 25, 2018",18,50,2,15.00%,225,30,1500
"July 25, 2018",18,50,6,15.00%,2949,258,18750
"July 25, 2018",18,100,2,15.00%,90,6,600
"July 25, 2018",18,100,6,15.00%,7110,264,44700
"July 25, 2018",18,250,6,15.00%,10575,150,63750
"July 25, 2018",18,500,6,12.00%,3780,45,31500
"July 25, 2018",18,1000,2,10.00%,600,6,6000
"July 25, 2018",18,1000,6,10.00%,25800,111,234000
"July 25, 2018",18,3000,6,10.00%,32400,45,315000
"July 25, 2018",18,5000,2,8.00%,2400,6,30000
"July 25, 2018",18,10000,2,6.00%,25200,15,420000
"July 25, 2018",19,10,2,15.00%,153,90,1020
"July 25, 2018",19,10,6,15.00%,1392,594,8610
"July 25, 2018",19,25,2,15.00%,294,54,1950
"July 25, 2018",19,25,6,15.00%,2262,405,14250
"July 25, 2018",19,50,2,15.00%,90,12,600
"July 25, 2018",19,50,6,15.00%,3219,276,20250
"July 25, 2018",19,100,2,15.00%,810,12,5400
"July 25, 2018",19,100,6,15.00%,7830,315,48900
"July 25, 2018",19,250,6,15.00%,8214,135,53250
"July 25, 2018",19,500,6,12.00%,6480,57,48000
"July 25, 2018",19,1000,6,10.00%,25500,129,234000
"July 25, 2018",19,3000,6,10.00%,22500,36,189000
"July 25, 2018",19,10000,2,6.00%,3600,6,60000
"July 25, 2018",20,10,2,15.00%,144,69,960
"July 25, 2018",20,10,6,15.00%,1392,648,8760
"July 25, 2018",20,25,2,15.00%,225,48,1500
"July 25, 2018",20,25,6,15.00%,2892,483,18075
"July 25, 2018",20,50,2,15.00%,135,18,900
"July 25, 2018",20,50,6,15.00%,2655,243,16500
"July 25, 2018",20,100,2,15.00%,270,18,1800
"July 25, 2018",20,100,6,15.00%,9225,339,57600
"July 25, 2018",20,250,6,15.00%,9789,147,60000
"July 25, 2018",20,500,6,12.00%,5040,63,40500
"July 25, 2018",20,1000,2,10.00%,600,6,6000
"July 25, 2018",20,1000,6,10.00%,29700,138,276000
"July 25, 2018",20,3000,6,10.00%,31500,57,306000
"July 25, 2018",20,5000,2,8.00%,2400,6,30000
"July 25, 2018",20,10000,2,6.00%,7200,9,120000
"July 25, 2018",21,10,2,15.00%,189,90,1260
"July 25, 2018",21,10,6,15.00%,1815,765,11310
"July 25, 2018",21,25,2,15.00%,249,54,1650
"July 25, 2018",21,25,6,15.00%,3354,549,21150
"July 25, 2018",21,50,2,15.00%,360,36,2400
"July 25, 2018",21,50,6,15.00%,3735,339,23850
"July 25, 2018",21,100,2,15.00%,90,6,600
"July 25, 2018",21,100,6,15.00%,9180,369,57600
"July 25, 2018",21,250,6,15.00%,10914,168,68250
"July 25, 2018",21,500,6,12.00%,5400,66,43500
"July 25, 2018",21,1000,2,10.00%,2400,9,24000
"July 25, 2018",21,1000,6,10.00%,39000,177,372000
"July 25, 2018",21,3000,6,10.00%,18000,42,180000
"July 25, 2018",22,10,2,15.00%,360,168,2400
"July 25, 2018",22,10,6,15.00%,1674,702,10410
"July 25, 2018",22,25,2,15.00%,384,72,2550
"July 25, 2018",22,25,6,15.00%,4140,678,26250
"July 25, 2018",22,50,2,15.00%,360,36,2400
"July 25, 2018",22,50,6,15.00%,4455,405,28350
"July 25, 2018",22,100,2,15.00%,90,6,600
"July 25, 2018",22,100,6,15.00%,9495,390,58200
"July 25, 2018",22,250,6,15.00%,10800,162,64500
"July 25, 2018",22,500,2,12.00%,720,12,6000
"July 25, 2018",22,500,6,12.00%,3960,51,31500
"July 25, 2018",22,1000,2,10.00%,1800,6,18000
"July 25, 2018",22,1000,6,10.00%,45900,213,441000
"July 25, 2018",22,2000,2,10.00%,2400,6,24000
"July 25, 2018",22,3000,6,10.00%,21600,36,207000
"July 25, 2018",22,5000,2,8.00%,7200,15,90000
"July 25, 2018",22,10000,2,6.00%,7200,9,120000
"July 25, 2018",23,10,2,15.00%,243,93,1620
"July 25, 2018",23,10,6,15.00%,1512,600,9420
"July 25, 2018",23,25,2,15.00%,384,63,2550
"July 25, 2018",23,25,6,15.00%,3579,525,22875
"July 25, 2018",23,50,2,15.00%,180,21,1200
"July 25, 2018",23,50,6,15.00%,4074,387,25500
"July 25, 2018",23,100,2,15.00%,180,12,1200
"July 25, 2018",23,100,6,15.00%,11520,438,72900
"July 25, 2018",23,250,6,15.00%,13050,192,83250
"July 25, 2018",23,500,6,12.00%,6300,72,51000
"July 25, 2018",23,1000,2,10.00%,600,6,6000
"July 25, 2018",23,1000,6,10.00%,50400,192,468000
"July 25, 2018",23,2000,2,10.00%,2400,12,24000
"July 25, 2018",23,3000,6,10.00%,31500,51,306000
"July 25, 2018",23,5000,2,8.00%,2400,6,30000
"July 25, 2018",23,10000,2,6.00%,10800,9,180000
"July 26, 2018",0,10,2,15.00%,153,51,1020
"July 26, 2018",0,10,6,15.00%,1071,414,6570
"July 26, 2018",0,25,2,15.00%,429,57,2850
"July 26, 2018",0,25,6,15.00%,2025,318,12600
"July 26, 2018",0,50,6,15.00%,2475,222,15600
"July 26, 2018",0,100,2,15.00%,540,18,3600
"July 26, 2018",0,100,6,15.00%,8955,315,57000
"July 26, 2018",0,250,6,15.00%,10464,138,63750
"July 26, 2018",0,500,6,12.00%,4500,57,36000
"July 26, 2018",0,1000,2,10.00%,600,6,6000
"July 26, 2018",0,1000,6,10.00%,43800,165,393000
"July 26, 2018",0,3000,6,10.00%,27000,51,252000
"July 26, 2018",0,5000,2,8.00%,2400,6,30000
"July 26, 2018",0,10000,2,6.00%,7200,6,120000
"July 26, 2018",1,10,2,15.00%,36,18,240
"July 26, 2018",1,10,6,15.00%,564,249,3450
"July 26, 2018",1,25,2,15.00%,225,21,1500
"July 26, 2018",1,25,6,15.00%,1317,210,8325
"July 26, 2018",1,50,6,15.00%,2160,180,13350
"July 26, 2018",1,100,2,15.00%,360,12,2400
"July 26, 2018",1,100,6,15.00%,5220,186,33300
"July 26, 2018",1,250,6,15.00%,6525,87,42000
"July 26, 2018",1,500,6,12.00%,4680,39,39000
"July 26, 2018",1,1000,6,10.00%,31500,108,285000
"July 26, 2018",1,3000,6,10.00%,25200,36,225000
"July 26, 2018",2,10,6,15.00%,294,135,1860
"July 26, 2018",2,25,2,15.00%,24,6,150
"July 26, 2018",2,25,6,15.00%,1170,147,7200
"July 26, 2018",2,50,2,15.00%,45,6,300
"July 26, 2018",2,50,6,15.00%,450,39,2850
"July 26, 2018",2,100,2,15.00%,90,6,600
"July 26, 2018",2,100,6,15.00%,3510,111,21600
"July 26, 2018",2,250,6,15.00%,3264,30,18750
"July 26, 2018",2,500,6,12.00%,2340,24,19500
"July 26, 2018",2,1000,6,10.00%,16800,81,162000
"July 26, 2018",2,3000,6,10.00%,29700,48,288000
"July 26, 2018",3,10,6,15.00%,267,84,1560
"July 26, 2018",3,25,6,15.00%,528,75,3300
"July 26, 2018",3,50,6,15.00%,225,30,1500
"July 26, 2018",3,100,6,15.00%,3330,78,20700
"July 26, 2018",3,250,6,15.00%,1350,27,9000
"July 26, 2018",3,1000,6,10.00%,12300,48,117000
"July 26, 2018",3,3000,6,10.00%,30600,30,297000
"July 26, 2018",4,10,6,15.00%,159,66,1050
"July 26, 2018",4,25,2,15.00%,45,6,300
"July 26, 2018",4,25,6,15.00%,339,48,2250
"July 26, 2018",4,50,2,15.00%,45,6,300
"July 26, 2018",4,50,6,15.00%,204,24,1350
"July 26, 2018",4,100,6,15.00%,1800,57,11400
"July 26, 2018",4,250,6,15.00%,450,12,3000
"July 26, 2018",4,1000,6,10.00%,4500,24,45000
"July 26, 2018",4,3000,6,10.00%,16200,18,162000
"July 26, 2018",5,10,6,15.00%,276,102,1770
"July 26, 2018",5,25,6,15.00%,237,48,1275
"July 26, 2018",5,50,6,15.00%,585,42,3600
"July 26, 2018",5,100,6,15.00%,945,33,5700
"July 26, 2018",5,250,6,15.00%,675,12,4500
"July 26, 2018",6,10,2,15.00%,18,12,120
"July 26, 2018",6,10,6,15.00%,168,84,1080
"July 26, 2018",6,25,2,15.00%,180,21,1200
"July 26, 2018",6,25,6,15.00%,663,117,4125
"July 26, 2018",6,50,2,15.00%,45,6,300
"July 26, 2018",6,50,6,15.00%,474,42,2550
"July 26, 2018",6,100,6,15.00%,1530,60,9000
"July 26, 2018",6,250,6,15.00%,564,12,3000
"July 26, 2018",6,1000,6,10.00%,3300,24,30000
"July 26, 2018",7,10,2,15.00%,18,9,120
"July 26, 2018",7,10,6,15.00%,483,210,3090
"July 26, 2018",7,25,2,15.00%,159,24,1050
"July 26, 2018",7,25,6,15.00%,1272,198,7500
"July 26, 2018",7,50,2,15.00%,90,6,600
"July 26, 2018",7,50,6,15.00%,585,48,3450
"July 26, 2018",7,100,6,15.00%,1485,63,9900
"July 26, 2018",7,250,6,15.00%,3600,54,23250
"July 26, 2018",7,1000,2,10.00%,600,6,6000
"July 26, 2018",7,1000,6,10.00%,12000,48,117000
"July 26, 2018",8,10,2,15.00%,63,24,420
"July 26, 2018",8,10,6,15.00%,645,258,4080
"July 26, 2018",8,25,2,15.00%,180,39,1200
"July 26, 2018",8,25,6,15.00%,1305,219,8250
"July 26, 2018",8,50,2,15.00%,270,18,1800
"July 26, 2018",8,50,6,15.00%,879,84,5550
"July 26, 2018",8,100,2,15.00%,90,6,600
"July 26, 2018",8,100,6,15.00%,3600,120,21600
"July 26, 2018",8,250,6,15.00%,3714,54,23250
"July 26, 2018",8,500,6,12.00%,360,6,3000
"July 26, 2018",8,1000,6,10.00%,13800,57,123000
"July 26, 2018",8,3000,6,10.00%,1800,6,18000
"July 26, 2018",8,10000,2,6.00%,21600,9,360000
"July 26, 2018",9,10,2,15.00%,81,36,540
"July 26, 2018",9,10,6,15.00%,753,327,4710
"July 26, 2018",9,25,2,15.00%,45,12,300
"July 26, 2018",9,25,6,15.00%,1800,270,11025
"July 26, 2018",9,50,2,15.00%,90,6,600
"July 26, 2018",9,50,6,15.00%,1395,126,8550
"July 26, 2018",9,100,2,15.00%,90,6,600
"July 26, 2018",9,100,6,15.00%,2970,123,18600
"July 26, 2018",9,250,6,15.00%,5064,66,30750
"July 26, 2018",9,500,6,12.00%,720,12,6000
"July 26, 2018",9,1000,6,10.00%,15000,81,150000
"July 26, 2018",9,3000,6,10.00%,7200,18,72000
"July 26, 2018",9,10000,2,6.00%,25200,12,420000
"July 26, 2018",10,10,2,15.00%,162,57,1080
"July 26, 2018",10,10,6,15.00%,969,411,6120
"July 26, 2018",10,25,2,15.00%,69,15,450
"July 26, 2018",10,25,6,15.00%,2160,333,13275
"July 26, 2018",10,50,2,15.00%,90,12,600
"July 26, 2018",10,50,6,15.00%,1284,126,8250
"July 26, 2018",10,100,6,15.00%,5445,210,34500
"July 26, 2018",10,250,6,15.00%,5289,96,34500
"July 26, 2018",10,500,6,12.00%,1620,27,13500
"July 26, 2018",10,1000,6,10.00%,21000,102,198000
"July 26, 2018",10,3000,6,10.00%,4500,9,45000
"July 26, 2018",10,10000,2,6.00%,3600,6,60000
"July 26, 2018",11,10,2,15.00%,105,48,690
"July 26, 2018",11,10,6,15.00%,1107,462,6630
"July 26, 2018",11,25,2,15.00%,360,69,2400
"July 26, 2018",11,25,6,15.00%,2184,369,13875
"July 26, 2018",11,50,6,15.00%,2295,183,14250
"July 26, 2018",11,100,6,15.00%,5940,222,35700
"July 26, 2018",11,250,6,15.00%,8325,132,53250
"July 26, 2018",11,500,6,12.00%,720,6,6000
"July 26, 2018",11,1000,6,10.00%,29700,123,276000
"July 26, 2018",11,3000,6,10.00%,9000,21,90000
"July 26, 2018",11,10000,2,6.00%,3600,6,60000
"July 26, 2018",12,10,2,15.00%,126,57,840
"July 26, 2018",12,10,6,15.00%,954,417,5880
